x,Curve1
1.9335,54.969
2.5208,69.982
2.9482,82.781
3.9379,106.501
4.5508,122.075
6.1529,155.41
9.3931,187.74
13.357,163.79
17.033,139.925
22.016,92.915
28.127,56.136
31.846,31.512
38.742,20.925
44.341,15.1123
50.743,11.1458
60.233,7.8824
73.214,6.1268
90.043,5.1254
117.637,4.4248
169.24,4.1986
255.53,4.1547
385.82,4.0684
582.67,3.82
808.37,3.6247
1068.49,3.4034
1266.49,3.1623
