x,Curve1
2.977,0.93609
3.5407,0.9635
4.1482,1.00876
4.9067,1.02569
5.5141,1.0684
6.2077,1.09053
6.7501,1.13075
7.5088,1.15536
8.116,1.18783
8.7668,1.23559
9.5475,1.27551
10.3279,1.30265
11.0651,1.34007
11.7591,1.3801
12.4962,1.40729
13.2554,1.45747
14.0361,1.49995
14.8601,1.53982
15.8358,1.58717
16.7244,1.60905
