x,Curve1
0.23215,124.39
0.23259,17.048
0.23272,26.316
0.23443,249.16
0.23449,9.742
0.23493,42.221
0.24083,448.85
0.24929,748.5
0.27328,1144.7
0.29931,1574.3
0.32015,2043.3
0.34512,2626.7
0.39607,3648.6
0.44699,4737.2
0.49479,5975
0.5457,7464
0.57062,8065
0.59348,8885
0.64438,10679
0.69839,12960
